epoch,train_loss,val_loss,val_acc,mAP,AP_class0,AP_class1,AP_class2,AP_class3,AP_class4,AP_class5,ACC_class0,ACC_class1,ACC_class2,ACC_class3,ACC_class4,ACC_class5
39,0.1003,1.0290,82.29,0.8995,0.8783,0.9890,0.8407,0.8713,0.9166,0.9012,0.8861,0.9787,0.6817,0.8819,0.7874,0.7341
40,0.0849,0.8200,81.51,0.8961,0.8666,0.9871,0.8494,0.8458,0.9177,0.9102,0.7184,0.9726,0.8028,0.6648,0.8683,0.8728
41,0.0815,0.9863,81.02,0.8962,0.8736,0.9888,0.8318,0.8674,0.9173,0.8981,0.7563,0.9818,0.6958,0.8736,0.7665,0.7890
42,0.0945,0.7811,83.22,0.9016,0.8966,0.9809,0.8355,0.8564,0.9343,0.9062,0.8070,0.9119,0.7493,0.8242,0.8323,0.8728
43,0.0751,0.8704,82.58,0.8971,0.8823,0.9857,0.8589,0.8415,0.9170,0.8970,0.7785,0.9787,0.8423,0.7335,0.8323,0.7977
44,0.0841,0.8605,83.46,0.8975,0.9004,0.9896,0.8413,0.8292,0.9061,0.9182,0.8323,0.9696,0.7577,0.7665,0.8413,0.8526
45,0.0687,1.0869,81.85,0.8960,0.8722,0.9862,0.8369,0.8504,0.9253,0.9048,0.8133,0.9787,0.6873,0.8626,0.8114,0.7659
46,0.0591,0.9174,83.61,0.8981,0.8886,0.9848,0.8300,0.8562,0.9270,0.9023,0.7785,0.9483,0.8056,0.7390,0.8563,0.8960
47,0.0593,0.9360,83.27,0.8961,0.8625,0.9844,0.8442,0.8679,0.9132,0.9042,0.7437,0.9635,0.8028,0.7885,0.8443,0.8555
48,0.0720,1.0798,81.16,0.8823,0.8540,0.9772,0.8289,0.8211,0.9033,0.9096,0.6772,0.9514,0.8310,0.7363,0.8024,0.8699
49,0.0619,0.9298,82.88,0.8953,0.8566,0.9849,0.8580,0.8483,0.9237,0.9000,0.7373,0.9271,0.8394,0.7143,0.8802,0.8786
50,0.0710,0.9285,82.39,0.8965,0.8655,0.9872,0.8367,0.8662,0.9001,0.9229,0.7152,0.9848,0.7887,0.8269,0.8084,0.8179
51,0.0317,0.8905,84.83,0.9044,0.8923,0.9843,0.8627,0.8499,0.9280,0.9093,0.8449,0.9574,0.7549,0.8132,0.8832,0.8468
52,0.0771,1.0578,81.75,0.8918,0.8745,0.9822,0.8208,0.8468,0.9203,0.9062,0.8386,0.9362,0.8394,0.8077,0.6587,0.8266
53,0.0639,0.9637,82.53,0.8877,0.8789,0.9841,0.8331,0.8395,0.8837,0.9067,0.7722,0.9635,0.7183,0.7995,0.8593,0.8468
54,0.0505,1.1370,82.14,0.8841,0.8420,0.9828,0.8405,0.8308,0.9050,0.9032,0.8070,0.9422,0.6930,0.8049,0.8473,0.8439
55,0.0739,0.9311,82.88,0.8980,0.8977,0.9774,0.8308,0.8510,0.9314,0.8996,0.8165,0.8815,0.7972,0.7802,0.8503,0.8526
56,0.0636,1.0808,79.65,0.8785,0.8769,0.9728,0.8188,0.8258,0.8708,0.9057,0.8070,0.8693,0.8761,0.5797,0.7754,0.8844
57,0.0311,1.2875,80.82,0.8780,0.8779,0.9796,0.8247,0.8139,0.8818,0.8900,0.8829,0.8997,0.7606,0.5879,0.9281,0.8179
58,0.0454,1.1597,82.68,0.9019,0.8757,0.9905,0.8471,0.8598,0.9239,0.9143,0.8829,0.9818,0.7521,0.8297,0.7874,0.7399
59,0.0439,3.2951,68.15,0.7666,0.7516,0.9409,0.7605,0.5901,0.7925,0.7639,0.9589,0.8663,0.7239,0.3819,0.7365,0.4711
60,0.0697,1.0899,83.76,0.8911,0.8892,0.9821,0.8240,0.8509,0.9020,0.8983,0.8513,0.9271,0.7183,0.8269,0.9042,0.8092
61,0.0587,1.0315,83.27,0.8978,0.9112,0.9857,0.8306,0.8400,0.9089,0.9104,0.8797,0.9422,0.7775,0.7500,0.8234,0.8382
62,0.0413,1.1824,82.34,0.8887,0.8784,0.9806,0.8202,0.8400,0.9077,0.9053,0.8165,0.9544,0.7408,0.8132,0.7425,0.8786
63,0.0456,1.3834,80.77,0.8838,0.8592,0.9816,0.8246,0.8531,0.8870,0.8972,0.7943,0.9635,0.6873,0.8984,0.7485,0.7572
64,0.0503,1.2300,80.48,0.8651,0.8687,0.9751,0.8262,0.7859,0.8438,0.8909,0.7532,0.9149,0.8563,0.6401,0.7814,0.8902
65,0.0515,1.0352,82.83,0.8880,0.8806,0.9779,0.8193,0.8560,0.9050,0.8893,0.8323,0.9149,0.7634,0.7115,0.8892,0.8728
66,0.0411,0.9929,82.83,0.8888,0.8796,0.9846,0.8473,0.8444,0.8785,0.8984,0.7437,0.9392,0.7690,0.8022,0.8713,0.8468
67,0.0370,0.9993,84.25,0.9002,0.8900,0.9855,0.8423,0.8682,0.9079,0.9074,0.7911,0.9635,0.8028,0.7802,0.8473,0.8757
68,0.0344,1.1102,80.77,0.8834,0.8772,0.9720,0.8339,0.8369,0.8837,0.8966,0.7184,0.8571,0.7465,0.7582,0.8533,0.9133
69,0.0411,1.1167,83.41,0.8787,0.8683,0.9858,0.8174,0.8405,0.8614,0.8990,0.7975,0.9271,0.7887,0.8269,0.7994,0.8671
70,0.0521,1.0291,84.59,0.9039,0.8971,0.9862,0.8602,0.8524,0.9181,0.9093,0.8354,0.9757,0.8169,0.7940,0.8054,0.8555
71,0.0344,1.2311,84.59,0.9008,0.8649,0.9818,0.8729,0.8617,0.9304,0.8933,0.8797,0.9574,0.7606,0.8324,0.8982,0.7601
72,0.0539,1.1278,82.93,0.8909,0.8771,0.9860,0.8690,0.8399,0.8831,0.8901,0.8956,0.9605,0.7606,0.7665,0.8054,0.8035
73,0.0434,1.0245,84.44,0.9038,0.8810,0.9865,0.8570,0.8666,0.9201,0.9116,0.8449,0.9605,0.8000,0.8297,0.8084,0.8295
74,0.0570,1.0812,81.65,0.8835,0.8753,0.9875,0.8257,0.8487,0.8601,0.9036,0.7595,0.9696,0.7296,0.6951,0.9431,0.8179
75,0.0289,1.0510,84.25,0.9045,0.8930,0.9858,0.8429,0.8610,0.9282,0.9161,0.8101,0.9696,0.8254,0.7802,0.8204,0.8555
